"","GEOID","car_pct_2010","transit_pct_2010","bicycle_pct_2010","walk_pct_2010","car_pct_2011","transit_pct_2011","bicycle_pct_2011","walk_pct_2011","car_pct_2012","transit_pct_2012","bicycle_pct_2012","walk_pct_2012","car_pct_2013","transit_pct_2013","bicycle_pct_2013","walk_pct_2013","car_pct_2014","transit_pct_2014","bicycle_pct_2014","walk_pct_2014","car_pct_2015","transit_pct_2015","bicycle_pct_2015","walk_pct_2015"
"522","06037204420",64.8077964266378,22.3605847319978,0,6.93015701136979,68.0681213411389,24.374667376264,0,5.37519957424162,68.1388012618297,17.981072555205,0.841219768664564,8.83280757097792,72.4418604651163,17.7906976744186,1.04651162790698,5.81395348837209,73.9130434782609,13.8443935926773,1.02974828375286,6.52173913043478,76.0980592441267,14.0960163432074,0.919305413687436,4.80081716036772
"523","06037204600",75.0462107208872,15.218730745533,0,3.01910043130006,78.2,13.7333333333333,0,3,64.9381541389153,28.1636536631779,0,5.04281636536632,58.3414634146341,33.0731707317073,0,6.48780487804878,66.5668662674651,25.499001996008,0,5.93812375249501,65.2862985685072,27.8629856850716,0,5.67484662576687
"524","06037204700",78.1853281853282,12.3552123552124,0,1.86615186615187,73.6066623959001,12.6841768097373,1.47341447789878,2.69058295964126,71.8978102189781,15.8759124087591,0.48661800486618,4.13625304136253,72.405929304447,19.8973774230331,0.912200684150513,4.56100342075257,77.9418770843259,14.1972367794188,0.905192949023344,5.47879942829919,79.3342579750347,13.0836800739713,0.323624595469256,3.791030975497
"525","06037204810",70.9935897435898,8.49358974358974,0.641025641025641,0,79.0070921985816,10.6382978723404,1.13475177304965,0.99290780141844,78.8740920096852,8.5956416464891,1.51331719128329,2.96610169491525,76.2760603882099,12.293314162473,2.15672178289001,3.73831775700935,78.6691542288557,12.4378109452736,1.43034825870647,2.05223880597015,78.1650435674013,15.1204510507432,0.97385955920041,2.614044079959
"526","06037204820",67.9012345679012,21.5020576131687,0,8.43621399176955,71.1502782931354,19.1094619666048,0.834879406307978,8.16326530612245,78.6578657865787,9.02090209020902,0.99009900990099,4.18041804180418,77.4127310061602,12.7310061601643,0.82135523613963,4.62012320328542,78.030303030303,8.98268398268398,0.541125541125541,6.92640692640693,71.4579055441478,12.8336755646817,0,10.4722792607803
"527","06037204910",64.498933901919,21.3219616204691,0.852878464818763,5.97014925373134,67.935871743487,18.7374749498998,0,6.2124248496994,68.3212996389892,25.9927797833935,0.902527075812274,3.6101083032491,69.2162417374882,24.929178470255,0.84985835694051,3.87157695939566,74.5358090185676,15.9151193633952,0.707338638373121,6.45446507515473,74.4732576985413,13.0470016207455,1.29659643435981,9.40032414910859
"528","06037204920",57.1860816944024,31.6187594553707,0,9.15279878971256,56.6798418972332,34.5454545454545,0,6.24505928853755,67.5117370892019,19.5305164319249,0.938967136150235,4.22535211267606,80.462962962963,11.4814814814815,0.833333333333333,4.90740740740741,87.0622568093385,7.29571984435798,0.875486381322957,2.52918287937743,85.395537525355,5.98377281947262,0.912778904665314,3.65111561866126
"529","06037205110",61.2359550561798,28.8121990369181,1.12359550561798,5.93900481540931,67.9228746713409,25.5915863277826,0,2.97984224364592,64.9507948523845,30.8099924299773,0,3.55791067373202,65.5530809205642,26.354862657758,0,7.12694877505568,73.0557737627651,16.3393558523174,0,9.58366064414768,70.4907161803714,18.7665782493369,0.663129973474801,8.15649867374005
"530","06037205120",56.1643835616438,34.8858447488584,0,4.20091324200913,55.5655296229803,31.4183123877917,0,5.74506283662478,67.0482420278005,22.812755519215,0,3.02534750613246,68.4684684684685,23.6036036036036,0.45045045045045,1.71171171171171,78.1302170283806,14.7746243739566,0.333889816360601,2.50417362270451,80.5092186128183,10.7989464442493,0.438981562774364,2.72168568920105
"531","06037206010",64.0449438202247,0,0,35.9550561797753,57.7639751552795,17.3913043478261,0,24.8447204968944,52.0798668885191,32.6955074875208,0,3.66056572379368,51.9898391193903,26.1642675698561,0,6.77392040643522,60.7176581680831,14.6364494806421,0,8.4985835694051,49.645948072384,22.3446105428796,0,11.8804091266719
"532","06037206020",63.7618636755824,9.57722174288179,1.81190681622088,5.60828300258844,68.8461538461538,9.69230769230769,3.23076923076923,2.23076923076923,65.625,13.8392857142857,0,13.8392857142857,71.5447154471545,13.8211382113821,0,8.13008130081301,70.2290076335878,16.412213740458,0,7.63358778625954,63.1901840490798,23.9263803680982,0,5.8282208588957
"533","06037206031",79.531051964512,14.3852978453739,0,5.51330798479087,73.2079905992949,17.2737955346651,0,7.52056404230317,66.3084702907712,7.64854614412137,2.90771175726928,2.52844500632111,64.6656134807794,7.2143233280674,3.26487625065824,3.00157977883096,71.0694923607688,6.94923607688516,3.1542631838344,2.21784130113356,67.3961589995534,10.7190710138455,2.18847699866012,2.41179097811523
"534","06037206032",72.8518057285181,18.0572851805729,1.61892901618929,7.4719800747198,72.7044025157233,14.5911949685535,1.63522012578616,11.0691823899371,65.2810304449649,21.4285714285714,0,9.71896955503513,55.4991539763113,27.2419627749577,0,12.5775521714608,62.8615702479339,21.3842975206612,0.15495867768595,10.2789256198347,62.1272365805169,22.4652087475149,0.248508946322068,8.39960238568588
"535","06037206050",61.6361071932299,6.62905500705219,0,22.5669957686883,61.8181818181818,10.6293706293706,0,20.8391608391608,72.0802919708029,14.4160583941606,3.1021897810219,10.4014598540146,70.8881578947368,11.6776315789474,3.78289473684211,13.6513157894737,74.6710526315789,12.3355263157895,2.79605263157895,10.1973684210526,82.4414715719064,9.19732441471572,5.18394648829431,3.01003344481605
"536","06037206200",11.7433414043584,34.2615012106538,0,33.8983050847458,28.3783783783784,24.0786240786241,4.2997542997543,27.2727272727273,65.5712050078247,17.2143974960876,1.09546165884194,10.641627543036,60.4754829123328,20.2080237741456,1.63447251114413,11.7384843982169,59.4921402660218,18.7424425634825,1.33010882708585,9.55259975816203,61.1517367458867,18.5557586837294,1.0054844606947,10.8775137111517
"537","06037206300",60.7142857142857,30.2521008403361,0,9.03361344537815,60.8484848484849,28.969696969697,0,10.1818181818182,28.3561643835616,31.2328767123288,3.01369863013699,21.3698630136986,16.6253101736973,45.5334987593052,4.21836228287841,21.0918114143921,14.3360752056404,47.1210340775558,9.28319623971798,14.6886016451234,14.1150922909881,51.7915309446254,4.56026058631922,17.3724212812161
"538","06037207101",44.7164948453608,12.3711340206186,0,13.9175257731959,45.9921156373193,12.6149802890933,0,12.8777923784494,59.5402298850575,30.4597701149425,0,8.50574712643678,64.9606299212598,25.492125984252,0,8.36614173228346,76.7263427109974,13.9812446717818,1.70502983802217,5.54134697357204,82.5324180015256,6.33104500381388,0.7627765064836,7.39893211289092
"539","06037207102",67.6503972758229,1.47559591373439,0,21.2258796821793,69.7850821744627,4.17193426042984,0,23.7673830594185,70.1030927835051,7.80559646539028,0,18.8512518409426,66.0740740740741,3.85185185185185,0,14.3703703703704,64.9645390070922,8.93617021276596,0,14.468085106383,54.4726301735648,16.8224299065421,0,18.6915887850467
"540","06037207103",47.6641841570751,13.54096140826,0,17.4001354096141,43.5957696827262,7.81433607520564,2.46768507638073,24.3243243243243,66.9336384439359,6.8649885583524,0,24.5995423340961,56.4133016627078,10.0950118764846,0,30.2850356294537,57.8807947019868,10.0662251655629,0,24.3708609271523,53.5433070866142,10.3674540682415,0,28.2152230971129
"541","06037207301",59.580552907531,12.3927550047664,4.48045757864633,9.81887511916111,48.2689747003995,19.9067909454061,2.72969374167776,17.7762982689747,53.0712530712531,6.19164619164619,1.91646191646192,23.8820638820639,55.7313943541488,6.84345594525235,1.79640718562874,23.6099230111206,51.522633744856,10.4938271604938,1.68724279835391,23.2510288065844,48.3426443202979,16.2383612662942,1.60148975791434,22.9050279329609
"542","06037207302",NA,NA,NA,NA,0,0,0,0,51.2478235635519,18.7463726059199,2.20545560069646,18.0499129425421,48.0823199251637,23.1057062675398,3.60149672591207,15.4349859681946,55.3394355453852,19.2601067887109,5.98779557589626,12.3951182303585,55.8886509635974,16.8094218415418,5.13918629550321,16.1313347608851
"543","06037207400",74.0769230769231,12.0769230769231,0,9.15384615384615,78.3373301358913,8.792965627498,0,10.4716227018385,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818182,0,0
"544","06037207501",58.351409978308,4.88069414316703,0,24.6203904555315,54.0112994350282,10.1694915254237,0,24.5197740112994,75.9189797449362,13.6534133533383,0,8.32708177044261,79.1848617176128,9.82532751091703,0.727802037845706,8.44250363901019,71.0875331564987,10.2122015915119,0.862068965517241,13.1962864721485,66.8654738237243,10.1391650099404,0.728959575878065,14.9768058316766
"545","06037207502",59.7093791281374,9.64332892998679,2.11360634081902,22.4570673712021,65.589519650655,9.95633187772926,1.48471615720524,17.292576419214,48.5991379310345,7.75862068965517,0,22.8448275862069,47.8218780251694,5.61471442400774,0,26.4278799612778,48.9140698772427,6.23229461756374,0,24.4570349386213,43.703007518797,6.10902255639098,0,25.7518796992481
"546","06037207710",63.3766233766234,17.8571428571429,0.454545454545455,14.6753246753247,64.6055437100213,13.4328358208955,2.02558635394456,14.2324093816631,65.7754010695187,8.55614973262032,0.802139037433155,16.8449197860963,62.6141552511416,7.9337899543379,0.91324200913242,19.0639269406393,64.5550527903469,7.69230769230769,0,20.412267471091,62.3733719247467,7.91123974915581,1.01302460202605,21.9488663772311
"547","06037207900",66.0222130810366,20.6088029617441,0,4.81283422459893,66.3454410674574,22.0163083765752,0,3.81764269829503,67.5568743818002,13.7982195845697,1.13748763600396,12.4629080118694,71.6016150740242,9.8250336473755,0.717810677433827,11.4401076716016,72.2293538724861,10.7402652973898,0.770218228498075,10.5691056910569,71.1977935382191,10.2048857368006,0.748620961386919,9.29866036249015
"548","06037208000",30.3680981595092,63.8803680981595,0.920245398773006,2.45398773006135,23.6233040702314,70.5506783719074,0.957701516360734,2.39425379090184,70.9103592605511,19.1489361702128,0,3.90652249738403,63.6239782016349,23.9100817438692,0,6.19891008174387,70.2006688963211,19.3979933110368,0.40133779264214,5.65217391304348,69.6512407780013,18.1757209926224,0.536552649228706,5.83501006036217
